record_code,location_id,location_name,latitude,longitude,timestamp,traffic_density,congestion_index,avg_speed_kmh,aqi,pm25,pm10,co2_ppm,temperature_c,humidity_pct,weather,risk_score,is_anomaly,anomaly_type,anomaly_explanation
URB-10154,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-21 10:20:42,198,0.9,15.4,126,56.8,108.9,554.0,24.1,55.4,Partly Cloudy,75.3,False,None,
URB-10155,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-21 10:25:42,148,0.54,23.0,134,65.4,117.9,534.7,25.1,55.5,Haze,58.6,False,None,
URB-10156,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-21 10:50:42,161,0.6,22.1,135,66.6,126.4,558.2,23.9,57.1,Haze,61.6,False,None,
URB-10157,LOC-05,North Residential,40.79,-73.96,2026-07-21 11:02:42,95,0.39,25.6,59,31.5,57.6,489.4,25.2,77.9,Rain,38.1,False,None,
URB-10158,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-21 11:12:42,61,0.28,34.5,44,24.1,42.4,466.9,27.0,77.0,Rain,26.7,False,None,
URB-10159,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-21 11:29:42,185,0.79,27.5,112,47.4,85.3,543.5,28.3,49.8,Partly Cloudy,62.5,False,None,
URB-10160,LOC-08,University District,40.729,-73.996,2026-07-21 11:50:42,103,0.42,34.5,74,31.3,65.8,484.0,28.4,56.2,Partly Cloudy,37.5,False,None,
URB-10161,LOC-01,Downtown Central,40.7128,-74.006,2026-07-21 12:05:42,231,0.81,19.8,142,61.7,119.3,604.3,28.3,56.9,Clear,72.3,False,None,
URB-10162,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-21 12:10:42,260,0.94,11.6,116,54.2,106.5,643.9,26.1,71.2,Heavy Rain,77.1,False,None,
URB-10163,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-21 12:32:42,171,0.68,21.8,142,61.5,112.6,562.9,27.0,51.4,Haze,66.1,False,None,
URB-10164,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-21 12:42:42,158,0.69,23.6,105,51.5,95.4,547.5,25.6,60.2,Clear,59.2,False,None,
URB-10165,LOC-05,North Residential,40.79,-73.96,2026-07-21 13:05:42,85,0.3,34.3,69,36.6,65.4,461.4,26.6,52.5,Clear,31.9,False,None,
URB-10166,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-21 13:10:42,77,0.33,32.8,50,27.5,55.1,449.0,26.8,73.9,Rain,30.6,False,None,
URB-10167,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-21 13:26:42,244,0.92,20.1,187,86.2,156.4,603.4,26.0,52.5,Haze,84.5,False,None,
URB-10168,LOC-08,University District,40.729,-73.996,2026-07-21 13:47:42,136,0.6,23.3,109,50.3,91.0,524.6,28.3,75.4,Fog,56.4,False,None,
URB-10169,LOC-01,Downtown Central,40.7128,-74.006,2026-07-21 13:56:42,225,0.98,13.3,125,59.1,112.1,599.0,26.1,59.4,Clear,79.4,False,None,
URB-10170,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-21 14:18:42,261,0.98,10.2,131,62.2,112.9,628.2,25.8,75.9,Heavy Rain,82.0,False,None,
URB-10171,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-21 14:28:42,144,0.56,24.2,161,73.2,131.1,526.2,25.8,80.2,Fog,63.5,False,None,
URB-10172,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-21 14:42:42,170,0.71,18.9,139,62.3,117.4,567.7,27.4,57.6,Haze,68.3,False,None,
URB-10173,LOC-05,North Residential,40.79,-73.96,2026-07-21 15:03:42,100,0.38,30.9,66,25.7,41.6,486.5,27.9,55.4,Partly Cloudy,36.3,False,None,
URB-10174,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-21 15:20:42,74,0.3,46.5,81,39.7,68.2,451.5,27.0,52.3,Haze,28.7,False,None,
URB-10175,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-21 15:31:42,233,0.98,15.7,175,81.8,143.0,592.9,25.8,71.6,Fog,87.0,False,None,
URB-10176,LOC-08,University District,40.729,-73.996,2026-07-21 15:46:42,112,0.41,24.8,70,34.8,62.4,478.1,27.8,71.2,Heavy Rain,41.2,False,None,
URB-10177,LOC-01,Downtown Central,40.7128,-74.006,2026-07-21 16:05:42,277,0.98,11.2,125,58.2,110.8,645.2,26.8,72.6,Rain,80.5,False,None,
URB-10178,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-21 16:20:42,361,0.98,9.9,158,71.2,127.7,725.6,26.6,75.3,Heavy Rain,86.9,False,None,
URB-10179,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-21 16:33:42,231,0.85,14.1,120,54.2,100.5,588.7,27.0,70.1,Heavy Rain,73.0,False,None,
URB-10180,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-21 16:44:42,362,0.99,22.1,100,44.8,84.7,576.1,27.4,57.2,Partly Cloudy,60.2,True,Traffic Bottleneck,Sudden vehicular surge of 362 vehicles/min exceeding corridor capacity.
URB-10181,LOC-05,North Residential,40.79,-73.96,2026-07-21 16:58:42,154,0.63,21.3,99,49.9,99.3,548.4,26.4,80.0,Fog,56.9,False,None,
URB-10182,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-21 17:17:42,117,0.5,41.4,72,34.9,62.4,489.9,25.4,54.7,Partly Cloudy,36.9,False,None,
URB-10183,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-21 17:32:42,277,0.98,14.6,128,59.2,104.9,657.9,28.3,71.3,Heavy Rain,79.3,False,None,
URB-10184,LOC-08,University District,40.729,-73.996,2026-07-21 17:44:42,213,0.87,14.7,151,68.9,128.8,572.8,25.4,75.7,Fog,78.9,False,None,
URB-10185,LOC-01,Downtown Central,40.7128,-74.006,2026-07-21 17:59:42,352,0.98,10.2,152,69.3,133.5,698.5,27.7,70.1,Heavy Rain,85.7,False,None,
URB-10186,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-21 18:20:42,358,0.98,12.9,162,75.2,131.4,729.9,22.7,56.0,Clear,86.1,False,None,
URB-10187,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-21 18:28:42,249,0.98,5.5,168,76.9,139.6,636.5,27.1,75.9,Fog,81.0,True,Severe Gridlock,Critical speed drop to 5.5 km/h indicating major arterial blockade.
URB-10188,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-21 18:48:42,183,0.8,14.8,80,33.5,58.2,571.9,27.0,70.6,Rain,63.6,False,None,
URB-10189,LOC-05,North Residential,40.79,-73.96,2026-07-21 19:00:42,158,0.55,21.8,73,37.1,63.0,535.6,22.3,83.5,Rain,48.9,False,None,
URB-10190,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-21 19:20:42,94,0.36,49.1,65,29.6,60.0,461.8,21.1,60.1,Clear,28.3,False,None,
URB-10191,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-21 19:26:42,367,0.98,18.7,254,117.1,210.0,733.0,23.9,76.9,Fog,89.9,False,None,
URB-10192,LOC-08,University District,40.729,-73.996,2026-07-21 19:50:42,165,0.73,19.9,103,51.6,92.4,531.8,21.8,65.5,Clear,62.3,False,None,
URB-10193,LOC-01,Downtown Central,40.7128,-74.006,2026-07-21 20:04:42,166,0.67,16.8,82,40.4,72.9,554.0,23.5,81.6,Heavy Rain,57.8,False,None,
URB-10194,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-21 20:13:42,173,0.75,23.3,107,54.1,99.7,546.6,23.4,55.2,Clear,62.1,False,None,
URB-10195,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-21 20:31:42,116,0.48,21.0,81,35.1,63.9,510.3,21.0,81.0,Heavy Rain,47.9,False,None,
URB-10196,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-21 20:42:42,108,0.41,25.0,90,37.4,68.8,509.9,21.7,65.1,Haze,44.6,False,None,
URB-10197,LOC-05,North Residential,40.79,-73.96,2026-07-21 21:03:42,64,0.22,27.7,44,19.9,42.5,456.5,21.9,85.8,Heavy Rain,27.6,False,None,
URB-10198,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-21 21:18:42,58,0.21,54.1,47,21.5,40.0,432.8,19.5,65.7,Partly Cloudy,19.1,False,None,
URB-10199,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-21 21:26:42,151,0.56,29.2,89,45.5,81.9,534.7,18.9,82.7,Rain,48.4,False,None,
URB-10200,LOC-08,University District,40.729,-73.996,2026-07-21 21:45:42,90,0.39,25.2,67,28.2,50.5,495.0,18.6,85.3,Heavy Rain,39.7,False,None,
URB-10201,LOC-01,Downtown Central,40.7128,-74.006,2026-07-21 22:00:42,69,0.29,28.2,67,29.8,62.6,468.4,18.1,85.7,Rain,34.2,False,None,
URB-10202,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-21 22:18:42,80,0.32,38.1,77,37.6,75.0,465.5,20.0,64.4,Partly Cloudy,32.2,False,None,
URB-10203,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-21 22:31:42,53,0.22,30.7,94,48.2,88.9,449.0,20.1,67.7,Haze,34.9,False,None,
URB-10204,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-21 22:48:42,45,0.15,37.4,79,32.6,57.4,443.6,20.6,65.0,Haze,26.1,False,None,
URB-10205,LOC-05,North Residential,40.79,-73.96,2026-07-21 22:57:42,31,0.13,35.8,63,25.4,42.2,428.8,21.3,61.4,Haze,23.3,False,None,
URB-10206,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-21 23:18:42,23,0.09,51.2,51,22.4,35.7,411.3,19.1,87.2,Fog,15.0,False,None,
URB-10207,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-21 23:31:42,59,0.27,48.9,77,35.4,65.3,440.6,17.5,65.8,Clear,26.8,False,None,
URB-10208,LOC-08,University District,40.729,-73.996,2026-07-21 23:45:42,36,0.16,36.9,48,27.4,48.0,441.4,18.5,69.0,Clear,21.4,False,None,
URB-10209,LOC-01,Downtown Central,40.7128,-74.006,2026-07-21 23:57:42,65,0.3,24.2,60,23.3,46.2,449.7,16.2,92.1,Rain,35.4,False,None,
URB-10210,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 00:19:42,72,0.31,23.9,60,31.7,54.9,469.9,18.3,83.2,Heavy Rain,36.0,False,None,
URB-10211,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 00:32:42,49,0.22,38.3,84,37.3,74.8,444.7,17.3,70.2,Clear,29.4,False,None,
URB-10212,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 00:50:42,51,0.23,32.7,67,29.9,50.9,447.8,15.9,68.5,Haze,29.6,False,None,
URB-10213,LOC-05,North Residential,40.79,-73.96,2026-07-22 01:04:42,31,0.12,41.1,43,17.0,29.9,424.4,18.3,71.9,Partly Cloudy,16.8,False,None,
URB-10214,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 01:17:42,19,0.07,47.4,49,23.0,46.7,397.6,17.8,92.9,Fog,13.9,False,None,
URB-10215,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 01:32:42,60,0.24,41.2,62,31.7,60.5,437.8,13.9,91.4,Heavy Rain,24.8,False,None,
URB-10216,LOC-08,University District,40.729,-73.996,2026-07-22 01:47:42,39,0.16,32.4,70,35.1,64.8,431.8,18.7,87.4,Fog,27.4,False,None,
URB-10217,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 02:01:42,69,0.29,34.1,80,32.9,67.2,472.1,13.7,72.1,Clear,33.5,False,None,
URB-10218,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 02:13:42,83,0.34,33.3,75,31.8,55.3,478.1,16.7,66.6,Partly Cloudy,35.1,False,None,
URB-10219,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 02:30:42,49,0.2,31.7,112,56.3,106.5,447.3,14.9,90.3,Fog,36.8,False,None,
URB-10220,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 02:46:42,54,0.24,34.6,65,32.9,64.4,458.2,14.7,75.1,Clear,28.7,False,None,
URB-10221,LOC-05,North Residential,40.79,-73.96,2026-07-22 03:04:42,28,0.11,35.0,58,24.9,53.9,425.5,18.1,63.8,Haze,22.0,False,None,
URB-10222,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 03:17:42,23,0.1,46.5,36,20.7,44.2,399.4,18.6,88.4,Rain,12.8,False,None,
URB-10223,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 03:31:42,68,0.26,50.9,86,43.6,84.9,458.1,14.4,76.9,Partly Cloudy,27.9,False,None,
URB-10224,LOC-08,University District,40.729,-73.996,2026-07-22 03:50:42,32,0.14,27.2,48,26.7,56.3,422.1,18.7,86.2,Heavy Rain,25.4,False,None,
URB-10225,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 03:59:42,67,0.25,36.2,70,34.5,60.6,471.5,14.5,72.2,Clear,29.1,False,None,
URB-10226,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 04:11:42,67,0.23,38.5,74,30.5,62.8,456.1,16.5,65.3,Clear,27.9,False,None,
URB-10227,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 04:32:42,48,0.17,42.1,79,39.7,79.6,422.3,16.1,68.8,Clear,24.6,False,None,
URB-10228,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 04:50:42,39,0.16,40.8,57,30.8,59.7,416.7,16.1,68.0,Partly Cloudy,21.0,False,None,
URB-10229,LOC-05,North Residential,40.79,-73.96,2026-07-22 04:58:42,34,0.12,38.1,52,21.9,44.1,434.8,16.1,70.1,Clear,19.8,False,None,
URB-10230,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 05:19:42,25,0.09,56.3,48,23.7,40.5,398.6,19.5,89.5,Fog,14.5,False,None,
URB-10231,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 05:35:42,74,0.32,47.8,74,38.2,63.9,457.0,16.5,71.6,Clear,28.2,False,None,
URB-10232,LOC-08,University District,40.729,-73.996,2026-07-22 05:45:42,37,0.16,39.3,144,47.9,44.9,430.2,16.1,70.6,Partly Cloudy,21.9,True,Air Quality Hazard,"Hazardous particulate spike (AQI 144, PM2.5 47.9 µg/m³) detected near University District."
URB-10233,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 05:55:42,74,0.29,34.3,73,35.3,66.6,470.1,19.1,65.6,Clear,32.2,False,None,
URB-10234,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 06:11:42,156,0.7,18.1,96,45.7,86.9,521.6,18.1,88.7,Rain,60.8,False,None,
URB-10235,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 06:31:42,150,0.55,22.3,132,62.1,116.7,547.0,17.1,70.5,Haze,59.0,False,None,
URB-10236,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 06:40:42,99,0.34,29.1,89,39.8,77.9,478.0,19.1,69.6,Haze,39.6,False,None,
URB-10237,LOC-05,North Residential,40.79,-73.96,2026-07-22 06:56:42,69,0.27,36.7,59,27.7,45.7,447.6,21.4,64.2,Clear,27.8,False,None,
URB-10238,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 07:12:42,97,0.42,35.6,50,27.1,44.0,489.3,18.5,89.7,Rain,32.8,False,None,
URB-10239,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 07:30:42,367,0.98,16.0,161,70.7,126.0,706.7,22.0,84.1,Heavy Rain,84.4,False,None,
URB-10240,LOC-08,University District,40.729,-73.996,2026-07-22 07:45:42,206,0.84,12.3,94,38.8,70.9,587.3,18.2,84.9,Rain,68.9,False,None,
URB-10241,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 07:59:42,286,0.98,9.2,129,58.7,109.5,640.4,20.8,81.8,Rain,82.2,False,None,
URB-10242,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 08:13:42,403,0.98,11.4,230,107.9,202.4,738.0,21.6,59.9,Haze,93.5,False,None,
URB-10243,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 08:25:42,242,0.98,11.5,206,98.4,174.3,601.0,24.4,57.6,Haze,93.5,False,None,
URB-10244,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 08:40:42,249,0.98,14.7,115,49.1,95.7,614.0,24.4,54.2,Partly Cloudy,77.0,False,None,
URB-10245,LOC-05,North Residential,40.79,-73.96,2026-07-22 09:04:42,140,0.64,23.5,88,43.0,77.2,511.4,22.6,64.1,Clear,54.2,False,None,
URB-10246,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 09:11:42,96,0.42,42.3,60,26.6,54.4,465.6,23.3,58.2,Partly Cloudy,31.2,False,None,
URB-10247,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 09:32:42,360,0.98,15.6,143,68.9,121.2,711.2,24.6,79.1,Rain,81.4,False,None,
URB-10248,LOC-08,University District,40.729,-73.996,2026-07-22 09:45:42,186,0.78,14.0,88,43.1,76.3,582.0,21.2,82.2,Heavy Rain,64.6,False,None,
URB-10249,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 09:57:42,253,0.98,15.5,140,65.4,121.5,607.9,25.2,55.9,Clear,81.0,False,None,
URB-10250,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 10:11:42,276,0.98,14.5,160,69.2,133.7,655.8,23.0,64.0,Clear,85.0,False,None,
URB-10251,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 10:34:42,187,0.72,14.6,223,93.9,88.7,570.6,23.4,77.0,Heavy Rain,64.3,True,Air Quality Hazard,"Hazardous particulate spike (AQI 223, PM2.5 93.9 µg/m³) detected near Harbor Industrial."
URB-10252,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 10:50:42,146,0.65,17.6,80,40.0,70.7,509.9,24.4,77.6,Rain,56.2,False,None,
URB-10253,LOC-05,North Residential,40.79,-73.96,2026-07-22 11:03:42,111,0.48,29.0,74,33.2,57.5,496.7,26.2,59.8,Clear,42.6,False,None,
URB-10254,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 11:13:42,83,0.36,44.3,70,37.2,63.5,489.4,26.4,58.1,Clear,29.5,False,None,
URB-10255,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 11:29:42,237,0.98,15.8,188,84.1,159.0,628.2,24.8,81.3,Fog,89.2,False,None,
URB-10256,LOC-08,University District,40.729,-73.996,2026-07-22 11:42:42,127,0.55,28.8,93,43.5,81.7,525.9,23.9,61.2,Partly Cloudy,48.9,False,None,
URB-10257,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 12:02:42,189,0.75,16.7,125,61.4,108.5,554.4,25.8,76.6,Fog,68.5,False,None,
URB-10258,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 12:12:42,201,0.72,16.7,100,41.7,80.6,561.6,25.3,77.3,Rain,62.9,False,None,
URB-10259,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 12:34:42,159,0.6,28.6,120,53.2,101.4,547.4,26.9,56.0,Clear,55.7,False,None,
URB-10260,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 12:49:42,132,0.54,18.8,77,40.1,81.4,506.1,28.1,69.1,Rain,50.7,False,None,
URB-10261,LOC-05,North Residential,40.79,-73.96,2026-07-22 13:04:42,85,0.32,37.1,66,29.0,48.4,476.0,28.5,48.3,Clear,30.8,False,None,
URB-10262,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 13:15:42,76,0.35,52.2,53,21.9,44.8,470.2,28.9,50.0,Partly Cloudy,25.8,False,None,
URB-10263,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 13:26:42,177,0.68,30.3,145,66.7,116.6,573.1,29.7,50.4,Haze,62.4,False,None,
URB-10264,LOC-08,University District,40.729,-73.996,2026-07-22 13:49:42,134,0.49,24.9,102,42.9,77.3,527.6,25.5,52.0,Haze,50.0,False,None,
URB-10265,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 13:57:42,173,0.78,19.0,143,64.7,121.3,544.2,30.2,53.6,Haze,71.7,False,None,
URB-10266,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 14:16:42,200,0.76,23.1,123,58.0,103.9,571.4,28.3,56.8,Partly Cloudy,65.4,False,None,
URB-10267,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 14:31:42,171,0.68,18.3,159,72.4,126.8,529.1,25.9,79.4,Fog,70.9,False,None,
URB-10268,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 14:50:42,170,0.67,15.9,80,38.4,69.9,559.4,27.9,77.1,Rain,57.8,False,None,
URB-10269,LOC-05,North Residential,40.79,-73.96,2026-07-22 15:01:42,85,0.29,25.5,50,25.5,42.4,462.0,29.5,71.4,Rain,32.6,False,None,
URB-10270,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 15:18:42,85,0.35,35.7,54,29.0,54.3,485.1,29.4,70.1,Heavy Rain,30.6,False,None,
URB-10271,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 15:32:42,183,0.82,20.8,107,50.4,87.5,559.8,29.8,73.3,Rain,66.1,False,None,
URB-10272,LOC-08,University District,40.729,-73.996,2026-07-22 15:42:42,144,0.63,23.3,99,46.8,91.8,521.5,30.2,49.1,Partly Cloudy,55.9,False,None,
URB-10273,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 15:56:42,195,0.76,20.3,124,58.0,107.2,561.5,27.6,57.3,Clear,66.9,False,None,
URB-10274,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 16:16:42,312,0.98,14.9,146,64.6,119.3,693.4,29.3,51.7,Partly Cloudy,82.3,False,None,
URB-10275,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 16:31:42,243,0.97,10.6,129,61.0,105.4,595.2,26.1,72.3,Rain,81.1,False,None,
URB-10276,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 16:45:42,200,0.86,16.5,132,58.2,107.1,590.9,24.8,61.0,Haze,74.2,False,None,
URB-10277,LOC-05,North Residential,40.79,-73.96,2026-07-22 16:56:42,125,0.57,26.7,83,35.2,61.5,520.5,26.0,55.2,Partly Cloudy,49.0,False,None,
URB-10278,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 17:17:42,123,0.54,34.5,194,90.7,85.9,492.1,25.3,77.1,Fog,44.4,True,Air Quality Hazard,"Hazardous particulate spike (AQI 194, PM2.5 90.7 µg/m³) detected near Suburb South Ridge."
URB-10279,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 17:28:42,293,0.98,7.7,159,73.9,129.9,666.9,25.1,60.6,Clear,81.0,True,Severe Gridlock,Critical speed drop to 7.7 km/h indicating major arterial blockade.
URB-10280,LOC-08,University District,40.729,-73.996,2026-07-22 17:47:42,318,0.99,15.9,120,58.3,101.3,560.9,25.5,80.1,Fog,71.2,True,Traffic Bottleneck,Sudden vehicular surge of 318 vehicles/min exceeding corridor capacity.
URB-10281,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 17:57:42,333,0.98,11.3,205,96.9,183.9,683.7,24.8,79.3,Fog,93.6,False,None,
URB-10282,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 18:17:42,373,0.98,12.7,202,93.3,169.3,720.8,26.5,53.3,Partly Cloudy,92.8,False,None,
URB-10283,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 18:30:42,232,0.92,11.9,124,58.4,112.8,616.8,24.5,74.3,Heavy Rain,77.5,False,None,
URB-10284,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 18:50:42,228,0.86,14.0,162,71.5,134.4,582.8,27.4,75.3,Fog,80.8,False,None,
URB-10285,LOC-05,North Residential,40.79,-73.96,2026-07-22 18:59:42,126,0.54,30.2,83,40.2,78.2,520.6,26.5,56.3,Partly Cloudy,46.0,False,None,
URB-10286,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 19:14:42,125,0.49,32.2,63,31.5,62.0,510.8,26.0,79.2,Rain,39.5,False,None,
URB-10287,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 19:32:42,305,0.98,16.2,202,94.3,175.6,675.8,23.8,57.2,Haze,91.1,False,None,
URB-10288,LOC-08,University District,40.729,-73.996,2026-07-22 19:42:42,211,0.88,13.9,152,68.1,126.4,573.8,25.4,56.1,Haze,79.9,False,None,
URB-10289,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 19:56:42,258,0.98,10.3,107,51.0,94.7,632.0,23.4,76.8,Heavy Rain,77.8,False,None,
URB-10290,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 20:12:42,213,0.81,21.4,139,60.4,104.9,602.4,24.4,54.8,Partly Cloudy,71.0,False,None,
URB-10291,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 20:27:42,136,0.46,21.0,95,46.4,79.8,527.8,20.3,87.2,Rain,49.5,False,None,
URB-10292,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 20:50:42,109,0.5,20.6,58,25.3,53.0,474.6,20.5,83.0,Heavy Rain,44.8,False,None,
URB-10293,LOC-05,North Residential,40.79,-73.96,2026-07-22 21:05:42,77,0.28,37.6,64,26.5,55.1,458.1,18.6,65.9,Clear,28.6,False,None,
URB-10294,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 21:14:42,61,0.25,37.4,51,22.5,38.3,465.4,22.9,79.1,Heavy Rain,25.2,False,None,
URB-10295,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 21:31:42,150,0.64,33.2,106,50.2,85.9,539.4,20.9,60.3,Clear,52.6,False,None,
URB-10296,LOC-08,University District,40.729,-73.996,2026-07-22 21:44:42,99,0.41,24.8,82,37.3,64.0,468.4,22.1,77.3,Fog,43.4,False,None,
URB-10297,LOC-01,Downtown Central,40.7128,-74.006,2026-07-22 21:57:42,167,0.69,22.3,110,46.9,91.9,551.8,21.3,60.7,Partly Cloudy,60.7,False,None,
URB-10298,LOC-02,Midtown Financial,40.7589,-73.9851,2026-07-22 22:19:42,69,0.3,35.5,86,38.3,70.1,461.5,20.4,67.7,Clear,34.3,False,None,
URB-10299,LOC-03,Harbor Industrial,40.672,-74.009,2026-07-22 22:33:42,61,0.26,26.4,66,31.4,58.9,439.3,16.6,86.0,Heavy Rain,33.8,False,None,
URB-10300,LOC-04,Tech Corridor West,40.741,-74.004,2026-07-22 22:48:42,50,0.23,13.1,57,22.6,38.3,429.2,21.4,60.9,Clear,23.5,True,Severe Gridlock,Critical speed drop to 13.1 km/h indicating major arterial blockade.
URB-10301,LOC-05,North Residential,40.79,-73.96,2026-07-22 23:00:42,28,0.12,32.2,60,24.7,44.8,430.5,15.5,75.3,Haze,24.2,False,None,
URB-10302,LOC-06,Suburb South Ridge,40.63,-74.08,2026-07-22 23:19:42,26,0.09,46.6,33,14.7,34.2,405.7,17.3,93.7,Rain,11.9,False,None,
URB-10303,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-07-22 23:35:42,59,0.25,48.9,80,40.0,77.2,465.8,16.1,70.0,Partly Cloudy,26.5,False,None,
URB-10304,LOC-08,University District,40.729,-73.996,2026-07-22 23:46:42,40,0.18,30.5,45,25.1,46.8,440.1,19.7,85.3,Rain,24.8,False,None,
URB-10305,LOC-01,Downtown Central,40.7128,-74.006,2026-07-23 00:05:42,53,0.24,27.1,64,33.5,63.1,452.4,17.9,85.4,Rain,32.2,False,None,
